Wd,Wn,Wout,Ib,N,DC Gain,GB,SR,Custo
3.682512401040553e-05,3.836822032103255e-05,1.4124522325672515e-05,5.799854134298383e-05,38,818.5656585024706,16982436.52461711,28254194.0,0.27329710924792744
6.9397359068759086e-06,2.454615262985151e-05,1.2820854676037885e-05,6.795833062891604e-05,20,616.7199374093224,11220184.543019421,29575764.0,0.2881011201618449
2.0558242479600033e-05,1.5990371929249888e-05,3.446012738709377e-05,6.08012265785773e-05,38,1204.8843366038373,13803842.64602858,22946728.0,0.24496326151566103
2.6229196872667964e-05,3.520935314608973e-05,3.0072371750879083e-05,7.815284903279825e-06,5,1448.5978517771136,5370317.96370243,4480307.0,0.2793151518667812
3.841321907882736e-05,3.514031036219753e-05,3.953204707876945e-05,5.360733736251694e-05,24,1206.4709869315475,15848931.924610823,23163626.0,0.24484689150473984
1.0454249941838026e-05,3.397180704137801e-05,1.063924699482536e-05,9.23471212074968e-05,6,493.21608189708496,15135612.484361785,39154292.0,0.2971592880289274
3.5191975963452255e-05,6.179150352282961e-06,8.855885753050886e-06,2.9294358821397882e-05,16,1118.2706141121212,11220184.543019421,18937146.0,0.2513157890110081
2.3024962463380006e-05,4.813565144638674e-06,3.5319288482673165e-06,2.1583721752599872e-05,26,816.6178836458938,8128305.1616408415,25090490.0,0.2746658907668008
1.5481012158135907e-05,2.793591486898834e-05,3.070401419836288e-05,9.434915336316811e-05,47,883.9497554603257,15488166.18912451,34781020.0,0.26850163040538105
2.6202067471639237e-06,2.9863900550445974e-05,1.4059141832713101e-05,2.2732651493645516e-05,45,828.2087404292644,3715352.29097166,10688547.0,0.3338928643797298
2.6930459185360828e-05,1.522143085819113e-05,2.298732466182026e-05,4.096571317658294e-05,21,1207.9954359010853,13182567.385563815,18143950.0,0.24473508354041681
4.022172898312014e-05,3.0177920865849167e-05,1.0611094661761826e-05,9.304947076062487e-05,25,608.0320694489261,26302679.9189533,42617464.0,0.2887383161916038
1.6994019150994067e-05,3.5331754490641274e-05,4.4544022561859925e-05,7.1573097510278695e-06,26,1431.6860090045259,2818382.9312644056,3350389.5,0.3580029869592494
4.18223090915219e-06,3.388452559628547e-05,2.3482267870452287e-06,3.3290021914743235e-05,18,307.3743496734054,6025595.860743467,14875104.0,0.32819045771097377
4.950810805216618e-06,3.049667371223519e-05,1.6446076264276617e-05,9.998444485219762e-05,29,495.68715331275024,10715193.052375862,38163388.0,0.29697805174604525
3.8259531830931806e-05,4.322788896896004e-06,1.3746868990861564e-05,2.430060955221189e-05,31,1439.8350451669178,9332543.007969735,10703584.0,0.22773122491382813
3.7516607368241113e-06,1.2624221621535776e-05,2.7831387741321925e-05,1.9915964708444525e-05,20,1173.4392102439958,4265795.18801585,8507389.0,0.3012087719016698
4.8262207006215466e-05,2.566358405006737e-06,8.135270912070632e-06,2.072566462855669e-05,18,1401.0713754018966,8709635.899560643,31335480.0,0.23060786661304658
1.0625757194918857e-05,5.490715793602835e-06,2.9010562805184643e-05,4.827145173732766e-05,9,1371.95069364682,11220184.543019421,21136460.0,0.2327100804245871
2.904454257570702e-05,3.406870757249759e-05,7.829550218617146e-06,1.4058545731695609e-05,2,1099.030975887283,6760829.753919693,22639658.0,0.2643837601228188
1.2626868195385158e-05,3.798738538115844e-05,2.4555179417213323e-05,2.2374203205902007e-06,34,1401.206805890164,1288249.5516931135,1843526.6,0.4358679464590969
3.5547977995189855e-05,4.616274676201087e-05,4.950572513298641e-05,7.499130903815417e-05,27,1143.180094961318,18620871.366628308,30781632.0,0.24948884799707718
1.627075507495816e-05,1.124034924728031e-05,2.2524559660262934e-05,1.7802174302382762e-05,23,1379.8529424567505,6165950.018614708,7963824.5,0.25280852320809727
4.6102756249874416e-05,2.0900518015084363e-05,4.7357511512083125e-05,9.440152853255245e-05,23,1249.7986163636078,25703957.82768813,36994356.0,0.2416691045518503
2.719968967660802e-05,8.30811884810838e-06,7.5577364184667484e-06,1.6152640114383862e-05,10,1143.9017342579443,6918309.709189237,16816872.0,0.25953192966113836
3.443366247869999e-05,1.9228354614722995e-05,1.9181236582509673e-06,4.130106013004127e-06,29,912.7807333164808,2570395.78276882,45450148.0,0.3559709537192169
2.7429568419058575e-05,1.1451123419390199e-05,4.225285869423201e-05,3.380314473161779e-05,45,1484.4431943259276,9120108.393558927,11841273.0,0.22445952054762616
1.0672907008401911e-05,6.226200589713169e-06,4.4018160039702605e-05,2.3727922034479947e-05,32,1559.292334172446,6025595.860743467,8752939.0,0.24303630772391094
2.8536272888965367e-05,3.383339444356005e-05,3.950284324520243e-06,7.893197289876483e-05,20,331.7342979021403,19498445.99758007,34144840.0,0.30900287866693155
2.744085380241638e-05,3.08833450511948e-05,1.3140583056359754e-05,5.157881980708883e-05,16,836.0594552821364,15848931.924610823,24520644.0,0.2720140582273289
1.1535861606114757e-05,2.688724129151101e-05,2.98265819241592e-05,8.741311253081485e-05,48,855.5779537264406,13182567.385563815,31964616.0,0.2705825091093794
1.6627644834799718e-05,3.0794763262774175e-05,4.68565867007536e-05,7.348340009316335e-05,5,1094.1946840110295,16595869.07437528,32928782.0,0.253081594746443
5.942694296222863e-06,4.7492501996568336e-05,7.62142193798018e-06,1.856348960956606e-05,37,819.692343294183,4897788.193684373,10894831.0,0.31077261994745337
1.9530455843554128e-05,4.48303190391579e-05,2.7380066940550307e-05,3.124022835074434e-05,46,1148.0821486127256,8128305.1616408415,15023641.0,0.2504742559140199
1.1098036898938699e-05,4.3019257206562116e-05,6.039523071686155e-06,8.59307512998211e-05,29,353.8182250888672,14791083.881681785,38964092.0,0.3073831727978951
3.692044025883553e-05,1.3791303320980157e-05,4.0682113436878246e-05,1.396768529332239e-05,15,1527.5616770951199,5888436.553555782,6283527.5,0.24742300948057927
1.734125233664704e-05,3.220584153582869e-05,2.1585053706570215e-05,1.481062975242184e-05,23,1277.216430301137,5495408.738576146,7373735.5,0.2705285492532682
6.305190201318235e-06,1.829091043814713e-05,4.1775818150697824e-05,4.642404516233699e-05,8,1086.1233369694294,8912509.381337289,20131498.0,0.2536735731596922
3.980780252345824e-06,2.5545110222359895e-05,1.0847472903763635e-05,2.66568047558853e-05,47,793.3877439034953,5011872.336272632,12605189.0,0.31044833680974
2.1437150073157634e-05,1.1122536733469108e-05,2.636415987385561e-05,8.802285120128813e-05,40,1090.2047331515682,18620871.366628308,33373736.0,0.2533742305068127
4.117298102154399e-05,1.0279535907847141e-05,4.45721669528817e-05,3.35037881238129e-05,9,1563.4587056876223,12022644.3461739,15018467.0,0.21866427016415393
2.532646831830759e-05,1.967842357852546e-05,1.877792070648295e-05,2.1830687851727474e-05,47,1238.6723694155617,7244359.600749766,9887858.0,0.24964326176966622
4.777115757710894e-05,4.2688158473339074e-05,1.5561263274171502e-05,6.804959392045635e-05,48,807.4670187452533,18620871.366628308,32546760.0,0.2741111189936167
3.0368643798010963e-05,2.275268551769074e-05,1.906830461088053e-05,3.150916634640437e-05,42,1150.540490059316,10232929.922807349,14233135.0,0.24894901307379325
2.899899901132643e-05,2.392132100783568e-05,2.9118322650137336e-05,5.533200054944274e-06,39,1455.6064328242796,2344228.8153198822,2624520.8,0.3863647032855931
1.8999143455638972e-05,3.604148379810167e-05,1.7443173493109848e-05,9.35598462200665e-06,11,1311.8848874524083,4466835.921509551,4831154.0,0.29913355841883577
1.0631142005043494e-05,4.6568712417673606e-05,1.440486244314958e-05,8.987671941392504e-05,5,560.9029744089684,15135612.484361785,38828784.0,0.29219491479352616
1.5931781499417914e-05,5.8214961481938165e-06,3.51304981415677e-05,1.8924865241802655e-05,29,1600.4495187152543,6025595.860743467,7539541.0,0.2403201910984485
4.239789797431508e-05,1.0017414849826032e-05,1.6118155456504765e-06,4.982646550042467e-05,2,277.8675930250943,7244359.600749766,39315148.0,0.3185320913256372
3.951304351212087e-05,3.4060507048232085e-05,3.915049694017556e-05,7.944521411979006e-05,34,1111.0275061165812,19952623.149688404,31705992.0,0.25184702172298207
5.001023228272725e-06,2.7553559985046084e-05,4.303433972650481e-06,8.701638366488293e-05,27,246.97227477957293,10232929.922807349,34240804.0,0.3152195966067344
4.6258724129785163e-05,3.1644702370103495e-05,1.9780552769614214e-05,4.251928066195189e-05,30,1064.977640646501,14454397.707458993,20185640.0,0.2552244661756633
4.314430998798187e-05,2.7603550997287205e-05,4.485974853259891e-05,2.9450033380060713e-05,22,1389.4197869772372,10232929.922807349,12755816.0,0.2314288412339857
2.1860669144751782e-05,4.3671469046800256e-05,4.100769581509792e-05,4.002672648771655e-05,7,1210.1061509325525,12302687.70812358,18909502.0,0.24458027694757556
4.403814475830938e-05,1.0187217586875283e-05,2.3644396464342204e-05,4.862745419247854e-05,23,1306.7513444598587,16595869.07437528,20967438.0,0.23749200927458566
2.341912623005803e-05,3.1410532767184426e-05,4.048931710602357e-06,5.552805743096508e-05,44,413.7426440839431,14454397.707458993,26744412.0,0.30298812420331095
2.6822495977356627e-06,9.39171667857132e-06,1.550827405922858e-05,2.790643622112573e-05,18,918.664162675243,4570881.896148668,11937246.0,0.3106135331698457
3.9839878163001886e-05,8.901939876584662e-06,1.0719766489688677e-05,8.878204706372713e-05,36,811.5050057754329,25703957.82768813,37664692.0,0.27381496010681294
6.628794381654025e-06,2.7374834695435155e-05,3.211076817670573e-05,7.900815291766287e-06,31,1363.7690865788784,2630267.991895337,3646192.0,0.3593008551668693
4.0396436725572424e-05,4.21100147547545e-05,3.3034417425758505e-05,5.954689410328735e-05,39,1102.5084173975167,15848931.924610823,25726112.0,0.25247183894323644
5.67325601769193e-06,3.902073963999915e-05,4.620067912917371e-05,5.581494043667989e-05,44,920.1666709735015,6760829.753919693,19751758.0,0.2769506318810769
3.266166216621736e-05,3.588524918430142e-05,1.3707050503138917e-05,9.37243701000809e-05,31,661.391772535546,23988329.19019443,42829280.0,0.2848247448630683
1.5885185452342527e-05,6.344292871846459e-06,2.268108912193965e-05,1.3922774305596564e-05,40,1510.0933772298251,4786300.923226297,5756658.5,0.2713910646496975
3.4232380237018e-05,1.5909684527475017e-05,4.4440032396506974e-05,7.01654344129636e-05,49,1325.8882851095484,15488166.18912451,23201048.0,0.23608844482594293
7.89620445100271e-06,1.2557954615545863e-05,4.0619509276621775e-05,5.2861391835600215e-05,8,1165.757330681093,10471285.480508799,22828330.0,0.2478329613020732
2.15334038732858e-05,3.2066389453901184e-05,4.2136869960626396e-05,6.248679362203109e-05,6,1142.9436169058038,16218100.97358898,28447100.0,0.24950619205419058
3.358516227250509e-05,4.294072687710819e-05,4.758655371361405e-05,8.459217279055288e-05,5,1107.80358314314,22387211.385682955,38754656.0,0.2520834745475749
3.845544519622923e-05,4.464651057968576e-05,5.3969633788097534e-06,6.12390148616968e-05,28,468.72223516627594,17782794.100388877,30564162.0,0.2989557451069517
4.5946432433723816e-05,3.421513685962655e-05,1.668747706968962e-05,3.644961034118151e-05,4,1052.1313998146256,12022644.3461739,17595462.0,0.25616665057495575
2.007567061775464e-06,1.7425274123782076e-06,3.2861605450411373e-06,4.126065661429666e-06,31,1273.714849831359,1621810.0973589038,2210946.8,0.42259995854689253
2.2107015056249288e-05,4.007741495322364e-05,5.261096420194107e-06,5.4044061207661206e-05,7,483.99373108201405,13489628.825916274,26085400.0,0.2978356847411236
3.7455748139504034e-06,3.1658264474670545e-05,4.055336309080404e-05,7.280666102316239e-05,10,745.4312147675204,8317637.711026555,29031950.0,0.2792918705244008
3.219838766014858e-05,1.3076683021737501e-05,2.7521071629688988e-06,7.664103703928051e-05,5,307.55899119117487,13803842.64602858,52184696.0,0.3107759730008524
4.9496018535557314e-05,3.4713755415397036e-05,1.2315547133173315e-05,7.529349421471627e-05,1,752.0212857321384,11481536.214968609,51385772.0,0.278177686430424
4.586115681602183e-05,9.469584113360033e-06,4.121109713640395e-05,1.0577205133627618e-05,35,1589.6129978357,4073802.778041055,4589753.5,0.2958253497980327
1.809322788275192e-05,2.8970131254130972e-05,4.307669834572101e-05,9.379633333947608e-05,19,1015.336623641883,19054607.179632097,38237596.0,0.2588652971704169
2.080830433997896e-05,1.4354990271285862e-05,8.18549459087799e-06,5.417211778587868e-05,35,721.5786792904814,14791083.881681785,24286524.0,0.28041044457644587
2.3348097486158663e-05,1.074586748682485e-05,2.6201135291138107e-05,3.91473249082251e-06,31,1529.7701050270223,1949844.5997580132,2200387.8,0.40444872202615617
2.7502778585532772e-05,2.8597003681310896e-05,7.285948894818255e-06,1.7387786759634822e-06,14,1417.824908408269,5495408.738576146,9286601.0,0.2614364412409431
4.153035311251662e-05,4.750386000777753e-05,1.7495072656081202e-05,6.635423881908163e-05,44,838.5953286631716,17782794.100388877,32224308.0,0.27182806916099717
1.2763982759871772e-05,4.992990291513302e-06,2.4264038190505137e-05,1.7922681211850596e-05,36,1539.7908655681317,5495408.738576146,7264732.5,0.25362545194056935
2.256736282329548e-05,2.6859583982434443e-06,3.134705906234016e-05,7.144744671197241e-05,34,1693.135431253187,16982436.52461711,26603860.0,0.2091533642596004
4.67740682855925e-05,3.762394449725091e-05,8.915445315528913e-06,5.59634463960402e-05,36,675.91856060498,17782794.100388877,28189628.0,0.2837593037530989
4.4113998847651315e-05,4.8146396186914916e-05,4.614869041669059e-05,7.067707464274504e-05,2,1168.6398626631717,16982436.52461711,32906942.0,0.24762154718493803
3.923921719931504e-05,3.675364936764461e-05,2.5356491270057135e-05,4.5896689349127107e-05,4,1112.7992868903837,14125375.446227267,21898368.0,0.25171707365288976
4.325741805597262e-05,4.6209202682112593e-05,3.721840571484431e-05,2.8448275014744945e-05,15,1294.6032548326093,10471285.480508799,13805606.0,0.2383829890310604
4.469655311077334e-05,1.5635470200510108e-05,7.289354215219337e-06,1.3129937010207083e-05,19,1104.0279052939206,6025595.860743467,27649962.0,0.27350433754832487
1.795346576009087e-05,3.4634734260854335e-05,3.593441869529542e-05,4.648004927606624e-05,17,1139.0956584326736,12589254.11794143,20795950.0,0.24978841363869586
1.4736386546499903e-05,2.8834487757809125e-06,2.82883234617405e-05,8.665673564751867e-05,13,1443.79588187771,17782794.100388877,35928330.0,0.22744072447826155
1.939910254635599e-06,1.847300654171171e-05,4.226299259613399e-05,9.981971104633226e-05,5,611.4751654639708,6606934.480075838,22959452.0,0.3003158184285402
3.421702063451952e-05,3.961416724496071e-05,4.887432802603734e-05,1.9504242569940227e-05,30,1398.0574518724686,6456542.290346436,8560548.0,0.24741419328781247
1.3104545447321504e-05,4.729004053477338e-05,4.3535096260010795e-05,2.359600522265046e-05,32,1263.9281420059626,6165950.018614708,10625588.0,0.26063714782311015
1.114400506397786e-05,2.4693770675819388e-05,3.384606676124591e-05,8.898412744522111e-05,17,896.2777981260015,15488166.18912451,36840548.0,0.26759745231737647
7.293368190586184e-06,1.6247890235316696e-05,1.7717850325463e-05,8.652335640849626e-05,11,696.4972670684419,13182567.385563815,36381064.0,0.2822499955872904
8.9255527932995e-06,6.1981442586958836e-06,1.5508215428496566e-05,7.37060765634472e-05,26,917.8733005667042,12882495.51693109,30180298.0,0.26601356908174345
2.1600765627884672e-05,2.2718470764321482e-05,1.9355378621610823e-05,6.430097342077094e-05,4,936.4941890612614,15488166.18912451,29226580.0,0.26464785354907155
1.6016811149283064e-05,3.8177599266657365e-05,3.114696037192718e-05,5.779681169845019e-05,18,1007.3997714643112,13803842.64602858,25981744.0,0.25944741130007287
3.713823385933736e-05,4.587474879858098e-05,3.741480500429646e-05,7.566392867530358e-06,4,1470.5124126064793,5888436.553555782,5344381.5,0.2564680747876997
4.2271229990163035e-06,1.9140504604537547e-05,1.0472106829690687e-05,9.176757913135732e-05,45,433.42698949100173,9332543.007969735,32752252.0,0.3015444113385486
2.530453053709818e-05,6.894826658669213e-06,2.2148376140564193e-05,8.247567874340885e-05,14,1190.062142253752,21379620.8950219,35653730.0,0.24605036866729393
4.524572433731085e-05,3.247553067074044e-05,3.170891386211175e-05,3.2040225954796816e-05,28,1273.0356552747796,10964781.961431643,14628939.0,0.2399648257799988
3.960741222596294e-05,2.8267210699695415e-05,4.654268327197463e-05,2.4709972134407116e-05,28,1409.7365419174098,8128305.1616408415,10394641.0,0.23139525402406846
3.356741463670546e-05,1.9850910487368373e-05,5.138870379842094e-06,7.64267648209067e-05,28,456.533021648783,21379620.8950219,34066580.0,0.29984974102109724
4.064351281697386e-05,1.9334984563019805e-06,4.314479867342284e-05,7.487051935165065e-05,35,2070.8743264126892,19498445.99758007,26272148.0,0.18144878525605665
3.1203371451967606e-05,2.5704452428028892e-05,2.226801704378263e-05,6.941497348295912e-05,9,975.3913327928057,19952623.149688404,31809730.0,0.2617950125911191
1.6899259928027563e-05,1.993458628685378e-05,2.3684469381136165e-05,5.524646306067178e-05,44,1035.7960922742086,12589254.11794143,22351112.0,0.25736473428860024
4.354414034220232e-05,5.2424876082628065e-06,7.852536517624114e-06,5.156255431767266e-05,47,947.44214943807,17378008.28749341,22306304.0,0.2638448951111832
